destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,bwd_packet_length_mean,flow_bytes_s,flow_packets_s,flow_iat_mean,fwd_iat_mean,bwd_iat_mean,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,down_up_ratio,average_packet_size,active_mean,idle_mean,label
80,36481.835908681824,9,17,9981,18904,948,49,269.36713291544885,271.9741566633767,377426.73739278736,118.30722020096961,28.504092769350127,4671.481737829106,4718.151744777852,180,340,59.153610100484805,59.153610100484805,40,1500,445.7918692734569,58.933345594989625,1,0,1,1,0,0.8500054760463239,445.7918692734569,135.45861490923627,4111.119998483953,Benign
8080,43883.290069702016,10,9,9550,7560,667,42,505.7079621745019,557.5634210242833,407332.96515442873,378.97499833693655,2450.339151179536,2147.00778429018,351.4386574634338,200,180,189.48749916846828,189.48749916846828,40,1500,415.3429000475999,225.14813527138682,0,0,1,1,0,0.8177376850249357,415.3429000475999,322.4412708166363,2845.8739559820333,Benign
8080,51625.99748873269,6,11,6690,440,510,50,603.335228328305,865.7230473240243,243318.55068042665,238.43321277621158,1063.0081078436608,131.10504159221682,350.84154315203523,120,220,119.21660638810579,119.21660638810579,40,1500,797.336561575259,284.4799146773182,0,0,0,1,0,1.0731349064115596,797.336561575259,764.3992025625743,4199.29786337021,Benign
22,64511.36050159611,4,2,1824,1108,714,50,273.6440328047723,874.1802615694158,62314.91436718217,134.89215864147997,1680.0099599293512,1156.6783429785776,2185.2961702207126,80,40,67.44607932073998,67.44607932073998,40,1500,535.2285224431291,181.9476323783222,1,0,0,1,0,1.1424520881412183,535.2285224431291,230.81778518778162,4243.681638769839,Benign
3000,11139.111737864612,17,3,17680,1320,1137,55,327.8078504195456,272.62459720274614,172361.64678620896,375.5018385512141,983.7061635027376,645.0048989205443,4014.43392682884,340,60,187.75091927560706,187.75091927560706,40,1500,677.7476848914727,71.65149853415282,1,0,0,1,0,1.0601293292469622,677.7476848914727,210.48283629265873,3482.2110451877884,Benign
80,47993.64428483116,19,8,5206,6968,588,43,457.60567002246466,803.1428243718832,76215.47124093868,146.6304159530281,98.1558225502443,284.20097039200385,327.31875247142017,380,160,73.31520797651405,73.31520797651405,40,1500,796.4615740991115,77.33839106290466,0,0,1,1,0,1.1594772215208642,796.4615740991115,997.6962186612135,3766.940574599179,Benign
53,6324.028409408945,8,1,5416,80,1286,48,587.9583702814823,445.50295661797566,137418.57513877552,292.9256408952146,2710.581552807798,42.73007267817884,1759.6067409697139,160,20,146.4628204476073,146.4628204476073,40,1500,669.7727307290077,387.38369888590046,1,0,1,1,0,1.0081635058730394,669.7727307290077,204.26755323351986,2726.178591627872,Benign
443,68261.27769606496,18,9,17298,2457,1225,54,399.3040757188142,206.4439671734501,100910.24695854436,65.47811846739015,1849.7220499860694,358.9062590360316,402.0604852158408,360,180,32.73905923369507,32.73905923369507,40,1500,823.9587716692747,182.68035306709825,0,0,0,1,0,0.847719832240725,823.9587716692747,102.80856173585396,387.4364506787475,Benign
55900,10.869722532317326,1,0,0,0,0,0,0.0,0.0,0.0,340.81438724039873,1.6530073788624953,0.0,0.0,20,0,340.81438724039873,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
22,27711.741946198203,5,18,245,5454,767,42,591.1842283537765,540.8584992674738,395417.2099092859,458.9727102983304,491.6226495453064,1088.827000424408,833.4496891603077,100,360,229.4863551491652,229.4863551491652,40,1500,838.0469261675813,340.8795425748083,1,0,0,1,0,1.1090105692650378,838.0469261675813,265.4732249976489,1043.7126671419494,Benign
3000,43030.96981689936,2,14,2264,2408,688,58,330.054626793191,609.8598297367557,174699.67820642918,332.122589352385,15.77102942027191,79.84847917035401,125.98090745969401,40,280,166.0612946761925,166.0612946761925,40,1500,472.3458954516502,335.1786604309916,1,0,0,1,0,1.0297478896956056,472.3458954516502,768.3649926926005,1444.1471495980434,Benign
22,8767.976088717736,2,5,2320,4885,528,48,313.817818910077,436.4977199867126,39857.1620888768,103.93264286920088,2422.1548499512096,23.385350080345756,1271.6112151440489,40,100,51.96632143460044,51.96632143460044,40,1500,449.8658050948702,285.4270588013299,1,0,0,1,0,1.1388837950293553,449.8658050948702,491.9403826093567,4112.6800945673585,Benign
80,8032.238413562821,7,18,693,9108,1127,46,653.2722855951547,816.2038841094011,482108.7521369135,169.03043395592488,1602.9816681178222,283.84785578144624,946.465149531647,140,360,84.51521697796244,84.51521697796244,40,1500,316.90129646597944,171.5890766126186,1,0,0,1,0,1.0529603580540785,316.90129646597944,592.9542729274033,603.6917635449323,Benign
22,49848.103027279765,8,1,8696,1023,1442,58,328.85563997748324,330.83837535340314,228012.60082692487,376.40498579861577,330.7296114311051,24.096207215475122,935.0230266919257,160,20,188.20249289930788,188.20249289930788,40,1500,821.79036904875,186.94689939243094,0,0,1,1,0,1.0778430446506913,821.79036904875,719.1719228421251,2813.5100268553383,Benign
80,28641.65730619308,2,14,1896,18242,757,43,293.7903328395427,440.6690325445626,362760.43163282005,17.690518317798777,341.6184688361681,1230.815094690839,246.8832804554323,40,280,8.845259158899388,8.845259158899388,40,1500,396.76186993077624,220.11577606913022,0,0,0,1,0,1.175294128902253,396.76186993077624,44.29272058209277,3748.71378211409,Benign
8080,13165.962348616047,70,47,21000,18800,500,40,300.0,400.0,6419.058265905084,13.58744059050129,1428.0691193935763,2115.0257273667476,1390.6206327189593,1400,940,6.793720295250645,6.793720295250645,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Botnet
53,65425.29372820298,17,15,15963,4755,705,53,349.03796524036284,731.2540843589375,60000.849687405374,191.28358225887604,164.26482522112389,358.04815352458877,198.81679994993993,340,300,95.64179112943802,95.64179112943802,40,1500,776.4021305525773,306.1664696545611,1,0,0,1,0,1.004090730879678,776.4021305525773,520.8332064475724,2952.018628269531,Benign
21,3600.6203722664545,75,75,11250,9000,250,40,150.0,120.0,145908.63288545026,180.9309928650689,26.379851133822072,16.780806413178496,40.26409993175419,1500,1500,90.46549643253445,90.46549643253445,40,250,135.0,30.0,1,1,1,1,0,1.0,135.0,89.25241988088699,342.7325715654933,Brute Force
443,54898.06082496463,17,2,13498,2416,1157,56,399.5440951259742,861.4223183504675,7777.212361486096,181.0504437499662,141.6769367951386,162.46120976245308,2027.6684906665014,340,40,90.5252218749831,90.5252218749831,40,1500,796.9394045875799,322.21538898154495,1,0,0,1,0,0.8563199648838762,796.9394045875799,520.7037820396135,4145.18807371309,Benign
80,1363.5630173852421,3063,2,241977,80,97,40,54.603265329351075,18.32095282134357,37865710.67747221,80306.54280332527,2.407027228167379,9.305030754446456,0.0,61260,40,79503.47737529202,803.0654280332527,40,120,70.3598092642155,5.2730795465479785,1,0,0,0,0,0.02480485532035337,70.3598092642155,0.0,0.0,Denial of Service (DoS)
53,84024.21669053794,3,11,2721,5511,1108,53,525.4363785610396,355.5450448971874,74314.59052320257,290.8361179804945,3793.097436070718,324.49187744587414,526.8315117951679,60,220,145.41805899024726,145.41805899024726,40,1500,366.77259689353036,143.26093757627314,0,0,1,1,0,0.8155218096123781,366.77259689353036,957.1241956855602,231.3993974462375,Benign
80,103424.0702714041,14,15,5558,19515,502,58,577.1792959417098,800.431270464978,275896.7925090153,211.24760399263573,1821.9580541052944,4752.939037295324,1243.1139006340227,280,300,105.62380199631787,105.62380199631787,40,1500,768.3515742468262,259.5572894901725,1,0,1,1,0,1.081914794736106,768.3515742468262,321.01344392863365,2878.3069813585616,Benign
22,19022.050536601455,15,9,14655,4959,1431,49,702.5821932097233,818.1800009520238,233604.43283094926,112.3646416912342,2948.9726534474607,2567.2292555076588,336.2627829770139,300,180,56.1823208456171,56.1823208456171,40,1500,262.13592859675333,204.22876264218738,1,0,0,1,0,1.0052850633726993,262.13592859675333,425.4154942725167,4452.755743847328,Benign
443,32794.69508232668,12,19,4872,18525,1343,59,679.7570479652256,394.2772903007781,416101.0691665293,56.81244858720603,117.95195314529118,2779.0886170566737,933.9554182809383,240,380,28.406224293603014,28.406224293603014,40,1500,667.2292733512552,128.8511121518905,0,0,1,1,0,0.9434493628092995,667.2292733512552,455.03261912199446,139.8594863767949,Benign
53,27539.51859940697,12,7,480,1981,1386,53,312.2341016158282,542.3121662426161,399167.7523881465,288.7953165430081,2236.859044909937,1214.518054776977,1402.8679015660643,240,140,144.39765827150404,144.39765827150404,40,1500,633.944699322552,207.3107176143094,1,0,0,1,0,1.1439405887662653,633.944699322552,777.8121434439173,1226.149791158394,Benign
22,2153.959410221398,15,7,14235,6433,1341,40,202.6890159953173,550.8629086748856,352713.26256115094,86.14655308211758,1049.2243817899503,105.4309407420326,240.08297400222347,300,140,43.07327654105879,43.07327654105879,40,1500,509.26792974649067,278.74780343838574,0,0,0,1,0,0.8817785468262652,509.26792974649067,238.7008046989785,1132.769242631456,Benign
8080,41580.234044295714,18,8,18396,6544,945,59,760.7109310426188,699.7594558787279,19360.06842431203,195.1639639786347,1658.5299590897173,3821.6171307500626,554.7537454561773,360,160,97.58198198931736,97.58198198931736,40,1500,746.7761363199903,352.33345635552956,0,0,1,1,0,0.929699958255446,746.7761363199903,593.2377215654174,2694.810596782105,Benign
443,7194.523514767545,1,15,490,8355,1345,45,792.5574647079686,460.7268634779713,229355.68966213107,169.0435429909868,201.9786793738395,185.41148395335338,3482.2357099571896,20,300,84.5217714954934,84.5217714954934,40,1500,841.4269431691912,65.71832377805605,0,0,1,1,0,0.874533390537763,841.4269431691912,363.8803936268833,645.4817492981668,Benign
3000,4929.402310386039,19,8,5453,10048,918,44,549.1818845070886,510.5975986532904,11997.562630149483,29.737816501473027,1755.1878904662847,1122.805476090726,890.409375071461,380,160,14.868908250736514,14.868908250736514,40,1500,813.8288542566377,110.5902590750957,0,0,1,1,0,1.1100940911831718,813.8288542566377,404.8971964391644,4754.8921732188,Benign
80,11184.885219941483,9,11,8100,5500,1100,100,900.0,500.0,83819.74975154841,20.084750817170374,138.18507147993137,413.9996697694334,281.8334022300838,180,220,10.042375408585187,10.042375408585187,60,1100,700.0,347.72323601461153,1,0,1,1,0,1.0,700.0,50.0,200.0,Web Attack - XSS
443,14163.51668232408,12,11,10800,5500,1100,100,900.0,500.0,28600.56440101682,20.314917879764305,338.7517149344688,469.94890217336405,468.1505401285967,240,220,10.157458939882153,10.157458939882153,60,1100,700.0,286.3717713192449,1,0,1,1,0,1.0,700.0,50.0,200.0,Web Attack - XSS
8080,5952.913702143341,23,24,34500,12000,1700,100,1500.0,500.0,85024.68028194163,8.934471387213911,352.3019992163071,301.62997873603535,310.6757435705405,460,480,4.4672356936069555,4.4672356936069555,60,1700,1000.0,478.013853592332,1,0,1,1,0,1.0,1000.0,50.0,200.0,Web Attack - SQLi
8080,205381.96853067793,7,4,728,2452,964,41,673.4863707757472,570.694165553836,15490.352547227447,29.845336376140562,948.4744402486142,1968.5683989263189,691.0761441313243,140,80,14.922668188070281,14.922668188070281,40,1500,560.4774364981558,329.94030891746553,1,0,0,1,0,1.0452208103477914,560.4774364981558,628.2794590652136,3670.5349044056334,Benign
443,88031.6377424561,19,10,22762,5660,832,49,259.6769584713139,466.4031589646749,384920.19408512313,356.38639739850527,40.967201067851214,949.1614665590006,110.90444590844011,380,200,178.19319869925263,178.19319869925263,40,1500,847.3066789658055,364.0538059866531,0,0,1,1,0,1.167771840223363,847.3066789658055,353.54822256345506,3597.5082752388294,Benign
8080,6631.857302174138,15,8,22500,4000,1700,100,1500.0,500.0,39030.33129699415,24.099524998591058,158.22710346100047,432.45558577415306,239.47915814465466,300,160,12.049762499295529,12.049762499295529,60,1700,1000.0,320.04486617175354,1,0,1,1,0,1.0,1000.0,50.0,200.0,Web Attack - SQLi
443,34420.875192122,7,19,497,4104,1416,40,483.929017950863,879.9073591999819,186810.78281607272,192.07082317293802,216.95055728636407,145.68370021699334,1617.8959293041326,140,380,96.03541158646901,96.03541158646901,40,1500,700.5198046559857,389.15453722604997,1,0,0,1,0,0.8160466313154062,700.5198046559857,985.4373843696602,1702.2534777180288,Benign
4444,41296.755710972546,31,66,9300,26400,500,40,300.0,400.0,35181.9602750334,1.9421144399560424,1859.9339474411984,1787.6508643946738,2228.8355626924417,620,1320,0.9710572199780212,0.9710572199780212,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Botnet
6667,55740.798788249034,24,46,7200,18400,500,40,300.0,400.0,16797.375968395972,5.044164648238362,701.2913964787797,1904.494631655345,534.0109886266707,480,920,2.522082324119181,2.522082324119181,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Botnet
10932,33.94140234288436,1,0,0,0,0,0,0.0,0.0,0.0,987.8920887761055,9.206167588825446,0.0,0.0,20,0,987.8920887761055,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
80,90256.37018478659,14,5,8274,1135,1251,45,331.4230169852351,250.32959306024725,358121.2146508144,201.44424983717357,1452.7760986511494,707.1821132728901,509.5819405101605,280,100,100.72212491858679,100.72212491858679,40,1500,493.2835153380577,311.9956449847368,1,0,0,1,0,1.009644616490782,493.2835153380577,32.8354290838776,2342.0477251217935,Benign
3000,159563.74218399724,8,19,7616,13832,510,45,262.0610999892574,361.8059572938739,197691.0568371696,93.35237218591725,683.0218249782819,764.9556430952132,3755.368714689635,160,380,46.67618609295862,46.67618609295862,40,1500,481.92312388238554,324.9693815007992,1,0,1,1,0,0.8834670498046368,481.92312388238554,496.0298942535443,1738.6989114796286,Benign
9149,29.5357240712608,1,0,0,0,0,0,0.0,0.0,0.0,519.0359543541317,7.3140718644056575,0.0,0.0,20,0,519.0359543541317,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
8080,37184.77358484315,7,17,3059,12614,947,40,582.8657127223698,611.6383360927709,115476.58362606855,326.1171500014365,407.75204301578526,3024.2754925171394,1272.6094206123023,140,340,163.05857500071826,163.05857500071826,40,1500,380.81678986039674,215.52441827737553,1,0,1,1,0,1.0101762280609525,380.81678986039674,679.6699732515226,3772.6466941337085,Benign
22,18490.370931998506,1,2,148,998,765,49,444.25517369481184,548.9984518744886,267130.0945337153,333.1501838329494,42.49342532793832,1533.9059217505078,76.76930525998124,20,40,166.5750919164747,166.5750919164747,40,1500,504.3875689873641,339.68489744921794,0,0,0,1,0,1.194013538002384,504.3875689873641,889.2854620742633,3856.56816612507,Benign
3000,24550.77962630051,16,16,7856,7232,1433,54,405.2570034556554,434.7018219556294,492784.6998563455,265.6981937624764,151.63184925033454,297.6532401096121,789.2069685214017,320,320,132.8490968812382,132.8490968812382,40,1500,227.60609181746736,211.88689488240516,0,0,1,1,0,0.9419767857956967,227.60609181746736,982.5487615395994,903.8495965045157,Benign
80,3750.7726338959537,8,15,12000,7500,1700,100,1500.0,500.0,99527.83192557744,41.86123869882345,322.2814162881205,293.8965429598768,434.01198450673877,160,300,20.930619349411725,20.930619349411725,60,1700,1000.0,480.7922254132173,1,0,1,1,0,1.0,1000.0,50.0,200.0,Web Attack - SQLi
8080,26940.80939305634,8,3,2112,2673,940,55,210.28889241101675,404.8463772055229,212602.04042203166,260.17917731149043,200.37658229687779,3996.4461433263427,1037.785117858373,160,60,130.08958865574522,130.08958865574522,40,1500,539.3718555870787,53.087906125619405,0,0,1,1,0,0.8878578172204971,539.3718555870787,351.20756838641296,102.85732343847775,Benign
443,24094.428503416813,8,16,5928,3232,559,52,733.2414736319752,525.0592241274287,258546.16751704089,173.0542205144829,323.8896494841723,1280.357443586975,153.18278576397884,160,320,86.52711025724145,86.52711025724145,40,1500,771.527216768891,322.72109786778776,0,0,1,1,0,1.041053168514254,771.527216768891,184.5350507366441,1366.0175302511623,Benign
443,18930.675876166988,14,17,11634,4828,941,41,425.2371323907039,817.5665732539672,475270.45947162376,361.0742037878354,678.3211927062091,1228.0551178254518,641.3247409017332,280,340,180.5371018939177,180.5371018939177,40,1500,394.2367907016341,382.74082384887,0,0,1,1,0,1.1596355839842372,394.2367907016341,723.1414305874168,145.50725661488295,Benign
22,57786.872030780665,12,15,9588,18525,1229,48,673.4029307364167,431.15065761201924,268280.19477076875,77.18056215642103,773.221171491994,189.23328677237217,966.3376201460906,240,300,38.590281078210516,38.590281078210516,40,1500,621.6692221006887,186.5685885374658,0,0,1,1,0,0.8434252578811238,621.6692221006887,791.7328929996529,853.7727549809821,Benign
53,12575.014973273348,56,75,16800,30000,500,40,300.0,400.0,40087.018633117324,3.219859991802943,1511.2006687504713,604.8753787251253,2206.8814433498983,1120,1500,1.6099299959014715,1.6099299959014715,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Infiltration
22,5939.777284825494,14,14,6230,3738,910,41,774.7211359265456,310.46061391796604,196677.82263295876,423.6288254124827,1644.398955874117,1176.3415450892232,376.6153346047552,280,280,211.81441270624134,211.81441270624134,40,1500,384.62293892300545,93.40104811844989,1,0,0,1,0,1.0291546404719625,384.62293892300545,584.3514169821129,1848.0272059763442,Benign
3000,122891.93607841272,1,17,449,5763,694,45,445.19460932590164,236.81402986847496,275695.74226349295,160.57388518872364,762.7167930273524,173.05601308138375,3237.065946558284,20,340,80.28694259436182,80.28694259436182,40,1500,781.4388083074576,116.49877822079958,0,0,1,1,0,0.8382744829223625,781.4388083074576,354.5678211161508,1255.5614340950306,Benign
22,3469.1264753982105,71,65,10650,7800,250,40,150.0,120.0,72927.54559257589,66.20379790372303,31.395120302566223,32.219747295776045,14.266202785187625,1420,1300,33.101898951861514,33.101898951861514,40,250,135.0,30.0,1,1,1,1,0,1.0,135.0,61.595799184637535,160.41399699877044,Brute Force
3000,80630.4834168901,18,6,16506,5334,676,48,556.2050446387411,764.1339529132313,214288.10450894694,65.56518039900527,568.6790955368947,733.4378708329465,960.7297308911188,360,120,32.782590199502636,32.782590199502636,40,1500,268.62876338787817,396.990652067364,0,0,0,1,0,1.0107211675423746,268.62876338787817,537.2081793948886,2199.1036891662216,Benign
3000,7688.796147592444,16,5,15328,1860,674,56,730.5166827370216,212.17212004780373,203185.8697966796,463.8514506008567,435.64765636533633,736.6018518615526,4790.669418732489,320,100,231.92572530042835,231.92572530042835,40,1500,329.560508317873,72.83931619375208,1,0,1,1,0,0.9888311338720053,329.560508317873,514.2071744772862,4179.03184808918,Benign
3000,88674.99819332497,2,17,708,1972,1398,58,575.3849769215133,469.29815490566557,67443.41134919367,198.91852065679743,2863.922820490146,2646.5182688545638,889.947221486547,40,340,99.45926032839871,99.45926032839871,40,1500,549.0547362860507,158.12212235823932,0,0,1,1,0,0.9609722902591168,549.0547362860507,187.98387207603383,2704.2978941253887,Benign
8080,17220.085619802107,7,16,4018,18400,530,44,685.56875862286,858.2438643691343,71162.29623418687,44.876631443201624,815.7776604029166,411.4912643406747,2112.696556249689,140,320,22.438315721600812,22.438315721600812,40,1500,636.7921164115119,389.75485739502807,0,0,1,1,0,1.0004961909701413,636.7921164115119,239.1767948573762,2950.466997440039,Benign
53,29694.694439606155,16,18,14752,3510,823,51,384.7662245971592,395.0398331628299,197330.62845859426,74.60747492526451,708.6341360343814,1414.9034819947105,1193.7047245697297,320,360,37.303737462632256,37.303737462632256,40,1500,722.440715919974,208.2029007954784,1,0,1,1,0,0.9710804683276955,722.440715919974,701.599349899597,2173.0118435899594,Benign
80,4660.469257272835,3062,0,266394,0,111,40,49.85485332590509,15.794278621128438,34481878.97759706,89720.21259089999,3.223919989084661,2.2333076572355486,0.0,61240,0,88823.01046499099,897.2021259089998,40,120,60.77935925855495,6.007956471540696,1,1,0,0,0,0.03515692716437404,60.77935925855495,0.0,0.0,Denial of Service (DoS)
80,1061.0828136959708,4966,4,278096,160,96,40,67.33810973684201,23.51734932137058,42275482.59820072,32033.27977735225,5.797205251075012,1.3200232132970595,0.0,99320,80,31712.946979578726,320.3327977735225,40,120,64.15737718448138,15.97951757529068,1,0,0,0,0,0.03378954818139925,64.15737718448138,0.0,0.0,Denial of Service (DoS)
8775,16.488977507358392,1,0,0,0,0,0,0.0,0.0,0.0,787.0051479184388,1.1992595773048427,0.0,0.0,20,0,787.0051479184388,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
80,7402.273917603115,11,5,16500,2500,1700,100,1500.0,500.0,27940.64808363153,42.0075991825827,265.28907099670846,105.71630801628014,393.0131317204101,220,100,21.00379959129135,21.00379959129135,60,1700,1000.0,378.9079274658104,1,0,1,1,0,1.0,1000.0,50.0,200.0,Web Attack - SQLi
80,11273.815003321553,4,4,1728,4824,1003,54,251.3147105456648,808.0758024211293,140137.75323609053,109.76533070998086,329.8069130049981,997.7094962526027,92.33045348803631,80,80,54.88266535499043,54.88266535499043,40,1500,513.1419909297397,363.5102057935094,0,0,1,1,0,0.9584487860206611,513.1419909297397,586.2207115272452,4596.271232631558,Benign
53,7479.616819911073,4,1,1400,207,691,41,375.15798264384404,581.621455062834,139389.76881872758,279.98768883917455,121.84262711915841,3433.556794888574,412.52198241095886,80,20,139.99384441958728,139.99384441958728,40,1500,799.9505456034242,164.04240382645088,1,0,0,1,0,1.0679075609558404,799.9505456034242,323.71621382276714,2545.7956460482937,Benign
443,3719.444062452944,738,4,33948,160,67,40,49.963073286863676,22.873571594261666,1897543.1535705274,28811.204236018068,2.368933870368848,2.573575490592261,0.0,14760,80,28523.092193657885,288.1120423601807,40,120,58.74633248483288,13.729405310287886,1,1,0,0,0,0.01930155245131096,58.74633248483288,0.0,0.0,Denial of Service (DoS)
3000,3817.3561883355655,18,4,5688,1756,1167,43,491.2237371015165,340.7584418842322,63087.26507669943,179.07492596780787,147.9805510035409,7630.850707146153,60.527956901794795,360,80,89.53746298390394,89.53746298390394,40,1500,486.74333958989973,208.23273283663445,0,0,1,1,0,0.8599908096606179,486.74333958989973,783.9123805872337,1662.2385912381915,Benign
8080,103046.53742704832,15,19,15915,9481,577,57,501.92280204497837,738.1143553651618,438895.22573717707,60.85314480656921,485.8993189602819,1795.955869537026,678.0251449219543,300,380,30.426572403284606,30.426572403284606,40,1500,415.94804664308447,193.96294388814437,1,0,1,1,0,0.9971969716418128,415.94804664308447,208.49447495426054,814.2328763954737,Benign
443,4449.5245124265875,2271,4,118092,160,97,40,45.82608364257426,13.293487208812893,23307953.02138394,55673.70063882178,5.157011235544221,5.505940465121987,0.0,45420,80,55116.96363243356,556.7370063882178,40,120,69.45970178280317,7.551518692822548,1,0,0,0,0,0.04443042452177257,69.45970178280317,0.0,0.0,Denial of Service (DoS)
22,6250.508833326149,22,47,3300,5640,250,40,150.0,120.0,85620.33608341185,109.79434424661125,40.33222854053173,36.03533940495478,17.11193354260995,440,940,54.89717212330562,54.89717212330562,40,250,135.0,30.0,1,0,1,1,0,1.0,135.0,71.46654341878585,200.43160961173814,Brute Force
53,99313.77087680287,16,13,6320,5135,1329,50,645.67450084982,582.8970952369643,129056.7751536987,338.8341855030002,3168.005703646799,1761.7185710118524,1111.6638175887206,320,260,169.4170927515001,169.4170927515001,40,1500,843.9082703728069,142.86433356993967,0,0,0,1,0,1.0842751518235194,843.9082703728069,830.2323647341706,3175.5026874226332,Benign
80,58401.219517622885,15,1,9735,697,1273,59,728.7135421365854,412.9431626945026,327542.2890504568,248.87611652393713,456.1845859951693,1244.2594382184934,3536.8559159994043,300,20,124.43805826196856,124.43805826196856,40,1500,226.8253357935042,371.5984995590865,1,0,1,1,0,0.953549981373711,226.8253357935042,471.8429748376137,4344.25375900582,Benign
22,181230.34050780936,11,3,3432,2931,816,42,630.1861406383263,607.8206557491496,72511.70810152973,228.24866000313907,438.6518975749328,821.408760144798,2451.306086450658,220,60,114.12433000156953,114.12433000156953,40,1500,704.3099351281237,79.39632548620563,1,0,1,1,0,1.0975448579543994,704.3099351281237,140.03923126435214,3353.5976285352403,Benign
443,28946.570589329545,1,6,1178,5652,1099,44,343.8465037629551,270.0126630170256,346263.1032831614,24.229552082517493,961.6555832718051,181.97554527983755,3484.034395300046,20,120,12.114776041258747,12.114776041258747,40,1500,806.5111475214053,128.9260858823369,1,0,0,1,0,1.1727154172204697,806.5111475214053,522.9873081917096,216.11575708889495,Benign
443,4098.148060152056,5,9,4030,7488,625,47,430.2333048316727,283.4099318783254,123224.5838011345,59.07021099179205,1647.6525364794365,174.36368193493195,1085.7486357520215,100,180,29.535105495896026,29.535105495896026,40,1500,422.7812688327498,129.09243462931423,1,0,1,1,0,0.9600581869138236,422.7812688327498,592.8520048922215,2456.3381424500035,Benign
53,41042.46938587626,7,15,2380,15840,1046,52,335.43846107783475,568.3227244687141,64880.01653651473,242.57640440518537,816.765568975183,708.5440142977599,86.4228524159764,140,300,121.28820220259269,121.28820220259269,40,1500,515.2103698787962,214.12999520428554,0,0,1,1,0,0.9671169330793025,515.2103698787962,864.1157961963851,548.3191481672095,Benign
80,45536.46529685351,13,10,3146,970,993,56,585.3076471701891,865.6380417034824,104349.62330124385,358.77751155024066,1356.2730998357843,827.2743128087006,2735.4434779246926,260,200,179.38875577512033,179.38875577512033,40,1500,828.153542942146,176.7862582188473,1,0,1,1,0,0.9614542105010018,828.153542942146,316.7910744946142,4668.720991139067,Benign
443,62108.8927549237,12,15,10620,15360,803,47,799.6754403118413,697.0993177937696,381078.9966341788,469.7988574432271,120.64479556355863,1464.0587774320127,2283.0090297210136,240,300,234.89942872161356,234.89942872161356,40,1500,820.3460901435805,123.83925139909478,1,0,1,1,0,0.898987091800535,820.3460901435805,600.472863250274,1287.8939124899969,Benign
3000,57292.052065997224,8,13,4768,741,1366,52,650.6143154830485,464.36193762112487,434717.8968816241,199.6068250030023,430.5352936868463,7613.601278595375,790.4300321387475,160,260,99.80341250150116,99.80341250150116,40,1500,723.393786313779,331.7458196209729,1,0,0,1,0,0.908488110570737,723.393786313779,767.748091546434,2813.0074619928246,Benign
80,9770.614490689197,19,7,18867,7903,1091,46,293.43560715400736,738.2074337443811,359670.811111773,32.45850533086869,227.2571070756237,986.4191602377117,467.44133281780734,380,140,16.229252665434345,16.229252665434345,40,1500,735.1122417416948,324.74625768175144,1,0,1,1,0,0.9408305919236394,735.1122417416948,606.0646961849178,445.683398727289,Benign
3000,36989.18396589304,7,11,5852,5302,663,52,569.1956093709023,896.5665298292269,89698.84860415265,277.74649786483,127.5237762575023,3266.0272916993035,413.9585255546637,140,220,138.873248932415,138.873248932415,40,1500,770.9208830281959,149.0767537376319,1,0,0,1,0,0.9171157720613777,770.9208830281959,192.47536540363396,1321.2993892482782,Benign
49940,43.426232295577165,1,0,0,0,0,0,0.0,0.0,0.0,944.9949835635103,9.93452157634265,0.0,0.0,20,0,944.9949835635103,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
443,397.97391561000023,14,16,8120,6624,790,50,571.7984909718252,842.1533895456936,232402.13622972908,60.73635025686414,612.1455176026527,565.5315388634438,1034.327828771281,280,320,30.36817512843207,30.36817512843207,40,1500,485.12814486461735,56.07107439880128,1,0,1,1,0,0.9894523021938438,485.12814486461735,954.6173715040541,779.3018379353855,Benign
8080,82616.83639701712,16,17,18720,3723,515,42,510.2088343320296,337.68050388880295,379165.30017330305,324.18782028375256,2571.807504596355,1833.3651284731986,239.27720775190727,320,340,162.09391014187628,162.09391014187628,40,1500,720.1028538321176,274.60796568490815,1,0,1,1,0,1.029529627675576,720.1028538321176,466.0035143530129,3183.2051767936396,Benign
